"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"0500000US29183","St. Charles County, Missouri","149951","1706","2.4","0.6","2.2","0.6","5.9","1.0","6.1","0.9","11.4","1.4","17.9","1.7","15.2","1.5","20.4","1.4","9.8","1.2","8.8","1.0","81663","2744","99389","3031","25.8","(X)","(X)","(X)","(X)","(X)","104615","2837","1.2","0.5","1.2","0.5","2.5","0.9","3.7","0.8","7.8","1.3","17.7","1.6","16.6","1.7","24.8","1.9","13.0","1.6","11.5","1.4","99140","3085","116822","4048","(X)","(X)","25.5","(X)","(X)","(X)","85492","3000","0.6","0.4","0.7","0.4","1.4","0.6","2.7","0.8","6.5","1.4","14.2","1.7","17.3","2.0","27.6","2.1","15.3","2.0","13.7","1.6","109765","4974","N","N","(X)","(X)","(X)","(X)","(X)","(X)","45336","2566","5.3","1.5","5.2","1.6","14.0","3.0","12.9","2.2","19.9","3.6","18.7","3.3","11.8","2.5","8.7","2.1","1.7","0.8","1.8","0.9","44063","2879","55283","2861","(X)","(X)","(X)","(X)","25.5","(X)"
"0500000US29187","St. Francois County, Missouri","25670","1485","7.0","2.8","9.3","3.4","11.9","3.7","11.1","3.8","15.1","3.8","18.1","4.7","11.3","3.5","10.6","3.0","3.4","2.2","2.3","1.7","46796","4688","61053","8049","34.1","(X)","(X)","(X)","(X)","(X)","16935","1528","6.8","3.5","2.0","1.7","5.9","3.4","13.0","5.1","17.1","5.1","23.1","6.2","15.7","5.1","9.8","3.2","5.1","3.2","1.5","1.6","60172","9413","65998","6859","(X)","(X)","34.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","63153","5104","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8735","1477","11.6","5.7","23.2","8.1","23.0","8.4","12.3","6.3","8.0","3.8","9.0","6.3","1.0","1.9","8.1","6.5","0.0","1.7","3.7","3.8","21718","4268","46631","19025","(X)","(X)","(X)","(X)","34.1","(X)"
"0500000US29189","St. Louis County, Missouri","408117","3880","5.4","0.7","3.1","0.4","7.8","0.8","8.5","0.7","12.6","1.0","17.2","1.0","12.4","0.8","15.6","0.9","7.0","0.6","10.3","0.6","66778","1956","98565","2450","28.9","(X)","(X)","(X)","(X)","(X)","261684","5678","2.4","0.5","1.7","0.4","5.0","0.9","6.2","0.8","11.1","1.1","16.3","1.1","13.3","1.0","19.9","1.2","9.5","0.8","14.7","0.9","86824","2644","120759","3177","(X)","(X)","29.9","(X)","(X)","(X)","190447","5072","1.0","0.5","0.9","0.4","1.7","0.6","3.6","0.7","8.1","1.2","14.6","1.1","14.3","1.2","23.8","1.4","12.3","1.1","19.5","1.3","108800","3364","143571","3774","(X)","(X)","(X)","(X)","(X)","(X)","146433","5557","11.0","1.6","6.1","1.0","13.5","1.5","13.1","1.5","16.0","1.7","18.3","1.9","10.2","1.3","7.1","1.2","2.6","0.7","2.1","0.5","40752","1730","56749","3644","(X)","(X)","(X)","(X)","26.3","(X)"
"0500000US29510","St. Louis city, Missouri","144295","2502","12.4","1.3","6.9","1.3","11.1","1.3","10.5","1.4","14.6","1.6","16.2","1.7","10.5","1.3","9.5","1.1","4.2","0.8","4.3","0.8","43889","2305","63791","2564","36.3","(X)","(X)","(X)","(X)","(X)","63899","3423","9.4","2.0","3.0","1.3","9.1","2.0","9.2","1.8","12.0","2.2","16.2","2.4","12.8","1.9","14.1","1.8","7.0","1.5","7.2","1.5","60075","4035","82161","4060","(X)","(X)","41.2","(X)","(X)","(X)","35512","2265","2.2","1.4","1.0","0.5","5.0","2.6","5.9","2.2","11.0","2.8","14.9","2.7","14.8","2.8","22.7","3.1","10.5","2.2","11.9","2.6","92093","7565","N","N","(X)","(X)","(X)","(X)","(X)","(X)","80396","3294","15.5","2.2","10.0","2.0","13.1","1.8","12.1","2.0","15.9","2.5","15.6","2.1","8.4","1.6","5.5","1.1","2.1","0.8","1.8","0.6","33844","3766","47286","3123","(X)","(X)","(X)","(X)","31.2","(X)"
"0500000US30013","Cascade County, Montana","35558","942","6.3","2.1","4.8","1.5","10.1","2.4","11.8","2.6","17.2","3.0","20.6","3.1","10.0","2.2","13.4","2.5","2.5","1.1","3.4","1.4","49948","3119","67884","5843","29.2","(X)","(X)","(X)","(X)","(X)","22216","1226","1.9","1.2","3.6","1.7","5.4","2.5","11.7","3.6","15.4","3.4","23.6","4.7","12.0","2.9","17.9","3.6","3.5","1.7","5.0","2.2","62102","4922","82824","8672","(X)","(X)","28.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","69614","6912","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13342","1280","15.1","5.3","7.5","3.2","17.5","4.1","14.5","3.4","18.6","5.1","15.0","4.2","5.7","2.7","5.5","3.0","0.3","0.5","0.4","0.5","31739","4303","39743","4202","(X)","(X)","(X)","(X)","28.4","(X)"
"0500000US30029","Flathead County, Montana","38372","1694","3.6","1.5","4.7","1.8","10.7","2.8","11.8","2.8","15.2","3.0","21.1","3.3","10.2","2.2","10.8","2.7","6.3","1.6","5.6","2.0","53193","6311","77935","6797","28.7","(X)","(X)","(X)","(X)","(X)","24783","1864","2.9","1.8","1.9","1.6","5.5","2.3","10.6","3.7","15.2","3.6","20.6","3.9","13.4","3.1","13.9","3.8","8.9","2.5","7.0","2.6","67114","5064","93847","9578","(X)","(X)","26.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","72320","7294","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13589","1681","7.2","3.1","9.6","4.4","19.4","5.4","14.2","4.7","15.4","6.1","22.0","6.1","4.5","3.1","4.2","2.6","2.4","2.0","1.1","1.9","34503","7577","43876","4504","(X)","(X)","(X)","(X)","31.1","(X)"
"0500000US30031","Gallatin County, Montana","44423","1405","5.7","1.7","2.4","1.0","7.5","1.8","8.0","2.5","12.1","2.1","19.3","2.6","18.3","3.4","13.8","2.6","6.6","1.6","6.4","1.5","68266","4170","87759","6359","34.8","(X)","(X)","(X)","(X)","(X)","25853","1749","1.9","1.4","0.2","0.2","3.1","1.4","6.6","2.8","11.0","2.9","19.1","3.1","20.6","4.3","18.6","4.2","9.3","2.2","9.6","2.5","85066","4576","110896","9993","(X)","(X)","29.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90769","5246","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18570","1659","11.4","3.8","5.4","2.3","14.4","4.1","12.4","5.1","12.7","3.9","19.8","4.9","14.1","4.5","5.2","2.6","2.8","2.0","1.9","1.3","42609","6438","52274","5531","(X)","(X)","(X)","(X)","39.3","(X)"
"0500000US30049","Lewis and Clark County, Montana","27842","1037","4.8","2.4","4.4","2.1","8.3","2.1","7.9","2.6","10.5","2.9","21.3","3.3","13.7","2.8","19.3","4.0","7.3","2.1","2.4","1.5","65241","5668","77682","5010","30.4","(X)","(X)","(X)","(X)","(X)","16679","1268","3.9","2.6","3.1","2.9","4.5","2.6","4.6","3.3","9.6","3.3","20.1","4.2","15.2","4.1","25.1","5.3","10.2","3.5","3.6","2.5","85124","12506","92273","7250","(X)","(X)","28.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","99618","5227","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11163","1232","6.9","3.9","6.0","3.3","15.9","5.0","12.5","4.1","12.1","4.2","23.3","6.0","10.6","3.4","10.7","5.6","1.5","1.4","0.5","0.9","46195","7798","52984","7307","(X)","(X)","(X)","(X)","31.8","(X)"
"0500000US30063","Missoula County, Montana","50401","1212","7.0","2.4","5.1","2.0","6.3","2.2","10.4","2.6","13.4","2.8","22.6","3.7","12.4","2.6","13.3","2.4","5.4","1.9","4.1","1.4","56598","2374","74932","5653","30.4","(X)","(X)","(X)","(X)","(X)","30045","2025","1.8","1.4","0.7","0.7","4.7","2.3","7.5","2.2","16.7","4.2","22.5","4.7","14.5","3.1","18.3","3.8","7.8","3.0","5.5","2.2","67826","8533","91496","8724","(X)","(X)","30.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","76610","6007","N","N","(X)","(X)","(X)","(X)","(X)","(X)","20356","1844","15.2","5.7","11.5","4.6","11.0","4.2","16.6","5.0","11.8","4.5","18.2","4.3","8.1","3.4","4.5","2.2","1.1","1.0","2.0","1.6","33247","3772","46425","5635","(X)","(X)","(X)","(X)","28.4","(X)"
"0500000US30111","Yellowstone County, Montana","66805","1731","6.6","2.0","4.2","1.2","10.7","2.0","8.9","1.7","12.5","2.1","19.9","2.4","13.8","2.1","13.8","2.5","5.6","1.4","4.0","1.1","60079","4216","75619","5071","28.4","(X)","(X)","(X)","(X)","(X)","40412","2047","2.4","1.3","1.6","0.9","7.0","2.3","6.0","2.1","10.6","2.5","20.8","3.6","17.3","2.8","19.1","3.5","9.0","2.2","6.2","1.9","76679","3844","97294","8019","(X)","(X)","27.1","(X)","(X)","(X)","31273","1872","1.4","1.1","0.6","0.4","4.1","1.9","2.9","1.5","9.2","2.9","21.8","4.1","18.3","3.0","23.0","4.2","10.7","2.7","8.0","2.4","87023","7271","N","N","(X)","(X)","(X)","(X)","(X)","(X)","26393","2296","14.2","4.5","8.7","2.6","16.2","3.5","14.1","3.4","15.8","3.9","17.3","3.6","7.9","3.0","5.1","2.2","0.0","0.5","0.7","0.7","31488","4229","40069","3148","(X)","(X)","(X)","(X)","28.8","(X)"
"0500000US31055","Douglas County, Nebraska","220858","2346","5.9","0.7","4.2","0.6","7.7","0.8","8.3","0.8","12.5","1.0","18.5","1.2","14.0","1.2","15.5","1.0","6.8","0.7","6.8","0.8","64390","2481","89510","2860","30.5","(X)","(X)","(X)","(X)","(X)","134887","3055","2.4","0.6","2.0","0.6","4.4","0.7","6.8","1.1","10.4","0.9","17.8","1.7","16.8","1.5","20.1","1.5","9.5","1.0","9.9","1.1","82869","3620","111191","4018","(X)","(X)","30.2","(X)","(X)","(X)","99520","2913","0.5","0.2","0.7","0.4","1.4","0.5","4.2","0.9","9.0","1.1","16.7","1.6","17.9","1.7","24.8","1.8","12.3","1.4","12.6","1.4","99531","3332","130473","4878","(X)","(X)","(X)","(X)","(X)","(X)","85971","2875","11.9","1.7","8.1","1.5","13.7","1.8","11.5","1.6","16.4","1.9","20.1","1.9","8.7","1.5","6.1","1.1","1.8","0.7","1.6","0.7","37648","2362","49179","2508","(X)","(X)","(X)","(X)","29.9","(X)"
"0500000US31109","Lancaster County, Nebraska","125917","1786","4.8","1.0","3.7","0.9","9.0","1.4","9.8","1.3","14.8","1.7","19.9","1.6","12.2","1.2","15.7","1.4","5.9","0.9","4.1","0.7","57650","2916","75565","2009","34.4","(X)","(X)","(X)","(X)","(X)","73258","2663","2.7","1.1","1.0","0.4","6.0","1.7","5.1","1.3","13.0","2.1","19.7","2.2","16.1","1.8","20.4","2.2","9.1","1.5","6.8","1.1","78916","4971","94424","3150","(X)","(X)","32.6","(X)","(X)","(X)","56199","2463","1.6","1.0","0.5","0.3","2.8","1.1","3.3","1.2","10.1","2.1","19.8","2.7","17.1","2.1","24.7","2.7","11.4","1.9","8.7","1.4","93508","2789","107602","3570","(X)","(X)","(X)","(X)","(X)","(X)","52659","2395","9.0","1.9","7.4","1.9","14.2","2.3","16.0","2.8","18.4","2.6","19.2","2.8","7.5","1.6","6.6","1.7","1.6","1.0","0.2","0.2","38226","3697","45901","2397","(X)","(X)","(X)","(X)","36.0","(X)"
"0500000US31153","Sarpy County, Nebraska","66273","1240","2.5","0.9","2.2","1.0","6.9","1.7","6.9","1.4","11.4","1.9","18.4","2.2","13.4","1.8","23.2","1.8","8.2","1.4","6.9","1.2","77941","5007","97450","5171","26.7","(X)","(X)","(X)","(X)","(X)","45555","1799","0.7","0.5","1.7","0.9","3.8","1.4","4.0","1.1","9.1","1.8","18.4","2.3","14.2","2.1","28.3","2.6","10.4","1.9","9.5","1.6","96408","7621","114178","6631","(X)","(X)","27.1","(X)","(X)","(X)","37352","1960","0.3","0.3","0.4","0.4","2.1","1.0","2.6","1.2","6.1","1.5","17.9","2.4","14.8","2.2","32.2","3.1","12.0","2.3","11.6","2.0","107106","5662","N","N","(X)","(X)","(X)","(X)","(X)","(X)","20718","1772","6.9","2.5","4.8","2.7","14.7","3.9","13.8","3.4","16.4","4.1","19.6","4.4","9.8","3.5","9.8","2.9","3.1","1.3","1.3","1.1","42889","4340","56490","5248","(X)","(X)","(X)","(X)","22.9","(X)"
"0500000US32003","Clark County, Nevada","808605","5626","7.1","0.5","3.8","0.4","9.0","0.5","9.7","0.6","14.4","0.7","17.9","0.7","12.9","0.6","13.9","0.6","5.9","0.4","5.4","0.4","57076","1052","80329","1744","38.4","(X)","(X)","(X)","(X)","(X)","507341","7032","3.8","0.4","2.2","0.3","7.1","0.5","8.6","0.8","13.4","0.8","18.6","0.8","15.3","0.8","16.5","0.8","7.5","0.6","6.8","0.6","69298","1766","92495","2433","(X)","(X)","39.7","(X)","(X)","(X)","338811","6707","1.7","0.3","1.1","0.3","4.4","0.5","6.5","0.7","11.9","0.9","18.1","1.1","17.5","1.0","20.5","1.0","9.7","0.7","8.6","0.8","82414","2000","107201","3366","(X)","(X)","(X)","(X)","(X)","(X)","301264","7394","13.7","1.0","6.8","0.8","13.3","0.9","12.2","0.9","16.4","1.2","16.2","1.2","8.6","0.9","7.7","0.9","2.4","0.5","2.7","0.5","37885","1502","55192","2352","(X)","(X)","(X)","(X)","33.9","(X)"
"0500000US32031","Washoe County, Nevada","185709","2535","4.7","0.8","2.9","0.6","7.9","1.0","8.6","1.1","13.3","1.3","21.1","1.5","12.5","1.1","16.3","1.3","6.5","0.7","6.2","0.8","63310","3111","87024","3329","32.3","(X)","(X)","(X)","(X)","(X)","110715","3381","2.9","1.0","0.9","0.4","5.3","1.2","6.0","1.0","10.5","1.5","21.5","2.0","15.0","1.7","20.6","1.7","8.6","1.0","8.7","1.3","80059","3964","104362","4589","(X)","(X)","32.5","(X)","(X)","(X)","81172","3486","1.4","0.7","0.8","0.5","3.1","1.0","4.2","1.1","8.3","1.4","20.1","2.3","15.7","1.9","24.8","2.0","11.0","1.2","10.6","1.7","93475","3134","117942","5699","(X)","(X)","(X)","(X)","(X)","(X)","74994","3547","7.5","1.3","6.2","1.3","12.5","2.1","13.6","2.0","17.8","2.5","20.6","2.3","9.0","1.5","7.7","1.5","2.7","0.9","2.2","0.8","42476","2656","57455","3466","(X)","(X)","(X)","(X)","30.6","(X)"
"0500000US33005","Cheshire County, New Hampshire","30208","1282","2.0","1.2","6.3","2.1","13.1","3.5","8.2","2.6","13.6","3.1","17.4","2.6","10.9","2.6","17.7","3.0","4.7","1.8","6.0","2.1","59186","6476","83006","8286","30.8","(X)","(X)","(X)","(X)","(X)","16932","1312","1.3","1.2","1.9","1.5","5.1","2.6","5.5","2.7","12.0","3.2","22.0","3.9","14.8","3.3","21.8","4.1","7.0","3.0","8.5","3.2","80355","8172","99928","9389","(X)","(X)","27.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","89393","6621","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13276","1311","4.4","2.9","11.5","4.3","24.1","6.8","10.7","5.9","18.1","5.2","12.9","4.1","5.4","2.7","8.2","3.4","1.9","1.7","2.8","2.2","34212","8074","57653","13786","(X)","(X)","(X)","(X)","34.1","(X)"
"0500000US33009","Grafton County, New Hampshire","35394","1623","4.0","2.2","3.1","1.1","10.4","2.4","7.4","1.9","13.2","2.5","18.5","3.0","14.2","2.8","16.1","2.6","6.3","1.7","6.8","1.7","66358","6277","91144","8179","31.9","(X)","(X)","(X)","(X)","(X)","21676","1569","1.9","1.7","0.9","0.7","6.0","2.5","7.9","2.3","11.9","2.8","17.2","3.4","15.3","3.6","21.6","3.5","7.4","2.5","10.0","2.6","83644","9091","110201","12136","(X)","(X)","33.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91553","4389","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13718","1713","7.4","4.8","7.0","2.8","18.0","4.6","9.4","3.9","15.1","4.1","20.9","5.1","10.4","3.4","7.5","3.0","2.9","1.7","1.5","1.5","44628","4649","54127","5987","(X)","(X)","(X)","(X)","25.3","(X)"
"0500000US33011","Hillsborough County, New Hampshire","161649","2405","4.0","0.7","2.3","0.7","7.3","1.1","8.2","1.2","10.0","1.0","15.0","1.7","14.9","1.5","18.6","1.7","8.7","0.9","10.9","1.2","78978","2930","102956","3549","28.6","(X)","(X)","(X)","(X)","(X)","104043","3556","2.3","0.8","0.8","0.5","4.2","1.0","5.2","1.4","8.4","1.4","14.4","2.0","16.0","1.8","21.8","2.3","11.8","1.3","15.1","1.8","97488","4070","124276","5296","(X)","(X)","28.6","(X)","(X)","(X)","81919","3275","1.0","0.7","0.8","0.5","1.9","0.8","3.3","1.1","6.2","1.2","13.6","2.2","16.6","2.3","24.6","2.7","14.0","1.5","17.9","2.1","109860","4829","138742","6119","(X)","(X)","(X)","(X)","(X)","(X)","57606","3343","7.5","1.6","5.0","1.6","13.6","2.4","14.4","2.6","14.5","1.9","17.2","3.1","12.0","2.5","10.6","2.0","2.8","0.9","2.4","1.1","43448","4349","59144","3616","(X)","(X)","(X)","(X)","26.1","(X)"
"0500000US33013","Merrimack County, New Hampshire","58521","1287","3.8","1.3","3.3","1.1","8.1","1.7","7.0","1.7","12.2","2.0","15.4","2.2","15.9","2.2","19.3","1.9","7.5","1.6","7.5","1.4","75088","3870","92823","4720","33.0","(X)","(X)","(X)","(X)","(X)","38014","1566","2.4","1.3","0.4","0.4","3.0","1.1","5.2","2.0","10.3","2.2","16.3","3.0","17.5","2.8","25.4","2.4","9.6","2.2","10.0","2.1","92519","5400","110884","6518","(X)","(X)","31.4","(X)","(X)","(X)","30788","1660","0.5","0.4","0.1","0.1","2.6","1.2","3.4","1.5","8.1","2.0","17.0","3.2","17.4","3.0","28.4","2.9","10.9","2.6","11.6","2.5","100676","3265","N","N","(X)","(X)","(X)","(X)","(X)","(X)","20507","1368","7.1","2.7","9.1","2.9","17.6","4.2","10.3","3.2","18.2","4.0","14.0","3.0","11.7","3.2","7.2","2.6","2.6","1.7","2.1","1.3","38750","5019","55049","7301","(X)","(X)","(X)","(X)","34.0","(X)"
"0500000US33015","Rockingham County, New Hampshire","119467","2346","3.6","1.0","2.8","0.8","5.8","1.1","5.7","1.0","7.9","1.3","15.4","1.8","11.3","1.3","23.0","1.8","12.4","1.3","12.1","1.5","95160","6458","114193","4765","31.2","(X)","(X)","(X)","(X)","(X)","82901","2647","1.6","0.8","1.3","0.6","2.0","0.9","3.9","1.2","7.5","1.7","13.5","1.6","13.0","1.6","26.6","2.2","15.5","1.7","15.2","2.0","112027","4054","132979","6107","(X)","(X)","31.8","(X)","(X)","(X)","68005","2650","0.6","0.4","0.3","0.2","1.2","0.6","3.0","1.0","4.9","1.3","11.2","1.6","14.5","1.9","28.9","2.4","18.1","2.0","17.4","2.2","122543","3987","N","N","(X)","(X)","(X)","(X)","(X)","(X)","36566","2713","7.9","2.7","6.8","2.3","14.9","3.6","10.9","2.6","10.5","2.6","20.0","3.6","7.2","1.8","13.5","3.1","4.3","1.4","4.0","1.6","45759","8627","64694","5183","(X)","(X)","(X)","(X)","28.5","(X)"
"0500000US33017","Strafford County, New Hampshire","48393","1525","5.9","1.8","3.8","1.4","6.5","1.5","7.6","1.9","11.3","2.6","16.6","2.8","15.7","2.7","17.9","2.9","7.3","1.9","7.5","1.8","71528","5983","92591","7027","31.3","(X)","(X)","(X)","(X)","(X)","29606","1749","3.5","1.7","0.2","0.4","3.5","1.6","5.6","2.1","7.5","2.7","17.7","3.8","18.1","3.5","23.8","3.6","10.2","2.7","9.9","2.8","90960","9254","110697","8576","(X)","(X)","30.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","101136","10115","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18787","1936","9.9","4.1","9.5","3.6","10.8","3.2","10.9","3.3","17.8","4.9","15.1","4.8","11.7","4.6","9.2","4.1","2.0","1.3","2.9","2.0","39060","5925","61838","10884","(X)","(X)","(X)","(X)","31.8","(X)"
"0500000US34001","Atlantic County, New Jersey","96981","2649","6.0","1.4","4.0","1.2","9.1","1.7","7.4","1.2","12.7","1.9","19.2","2.2","12.2","1.6","16.5","2.1","5.9","1.1","7.1","1.4","61212","1916","84780","4314","41.1","(X)","(X)","(X)","(X)","(X)","64492","3153","3.4","1.4","3.3","1.5","5.4","1.7","6.7","1.6","11.2","2.5","18.1","2.7","13.8","2.0","21.1","2.8","7.7","1.6","9.4","2.0","79450","7406","100399","6356","(X)","(X)","41.0","(X)","(X)","(X)","46857","2806","1.2","1.1","1.6","1.1","2.3","1.2","6.2","1.8","9.3","2.7","17.0","3.3","15.5","2.8","25.7","3.8","9.0","2.2","12.2","2.7","95830","6672","N","N","(X)","(X)","(X)","(X)","(X)","(X)","32489","2338","11.7","3.2","7.8","2.8","16.0","2.8","9.7","2.1","16.0","3.4","19.4","4.2","9.5","2.5","6.2","2.4","1.6","0.8","2.3","1.0","38174","3634","50597","3670","(X)","(X)","(X)","(X)","40.7","(X)"
"0500000US34003","Bergen County, New Jersey","339953","2811","3.8","0.6","2.5","0.6","6.3","0.7","6.1","0.7","7.9","0.8","12.6","1.0","10.5","0.9","18.3","1.2","11.9","1.0","20.1","1.2","100361","1745","137007","3790","41.9","(X)","(X)","(X)","(X)","(X)","243393","4298","2.3","0.6","1.5","0.6","3.7","0.8","4.3","0.7","6.4","0.8","10.9","1.0","10.2","1.0","20.1","1.4","14.5","1.3","26.2","1.6","122539","5064","161472","5419","(X)","(X)","43.4","(X)","(X)","(X)","191396","4525","1.3","0.5","0.5","0.4","2.6","0.7","3.5","0.8","5.7","0.8","9.4","1.0","8.8","1.1","21.2","1.6","15.6","1.3","31.4","1.9","141683","4250","181402","6385","(X)","(X)","(X)","(X)","(X)","(X)","96560","4324","8.5","1.5","5.8","1.5","12.7","1.8","10.5","1.9","11.6","1.7","17.5","2.4","12.1","1.7","13.0","2.0","4.6","1.2","3.8","1.0","50975","3468","70781","4611","(X)","(X)","(X)","(X)","36.5","(X)"
"0500000US34005","Burlington County, New Jersey","166698","3189","3.2","0.7","2.0","0.6","6.0","1.0","5.0","0.8","10.7","1.4","17.2","1.4","14.4","1.2","18.9","1.2","10.9","1.0","11.7","1.0","84889","3734","112755","3862","32.5","(X)","(X)","(X)","(X)","(X)","115839","3664","1.4","0.6","1.0","0.6","3.3","1.0","3.3","0.8","8.9","1.6","15.6","1.6","15.4","1.6","22.3","1.7","13.6","1.4","15.1","1.5","101266","2751","130599","5192","(X)","(X)","33.9","(X)","(X)","(X)","90782","3362","0.8","0.5","0.5","0.3","2.2","0.9","1.9","0.6","6.7","1.4","14.4","1.8","15.1","1.8","24.1","1.8","15.7","1.7","18.7","1.9","112768","5890","N","N","(X)","(X)","(X)","(X)","(X)","(X)","50859","2691","7.3","1.8","4.4","1.3","12.5","2.4","9.9","1.9","15.4","2.6","21.7","3.0","12.4","1.9","9.6","1.9","4.4","1.4","2.6","0.7","50545","3681","66589","4229","(X)","(X)","(X)","(X)","28.3","(X)"
"0500000US34007","Camden County, New Jersey","188840","2558","6.4","0.9","4.0","0.8","9.4","1.1","9.1","1.2","10.0","1.1","15.3","1.1","12.1","1.2","17.8","1.3","8.3","0.9","7.6","0.8","67523","2954","91076","3146","36.3","(X)","(X)","(X)","(X)","(X)","122775","4268","3.6","1.2","2.1","0.7","7.3","1.4","7.3","1.4","8.3","1.3","14.0","1.4","14.6","1.6","21.1","1.8","10.9","1.3","10.9","1.2","85873","3113","109376","4113","(X)","(X)","39.0","(X)","(X)","(X)","80656","3839","0.7","0.4","0.3","0.3","3.4","1.2","4.6","1.3","6.4","1.3","12.0","1.7","15.9","2.1","26.0","2.1","15.3","2.0","15.4","1.6","111443","4230","N","N","(X)","(X)","(X)","(X)","(X)","(X)","66065","4123","12.9","1.8","8.7","1.9","15.4","2.6","11.9","2.2","13.1","2.1","15.2","2.0","8.5","1.6","10.1","2.0","2.8","1.1","1.2","0.7","36088","2948","52284","4344","(X)","(X)","(X)","(X)","29.2","(X)"
